id,int_id
100000398216,34510
100028423829,56247
100000398211,1557
100025512080,47742
100025512081,32775
100025512082,1379
100001320716,22664
100023247654,58
100022742641,43906
100022906938,56704
600004555498,32346
100024446694,7999
600004265224,28016
100026372473,60468
600002707325,52461
100000366767,39945
100028385822,48115
100020529276,52837
100026432705,6822
100022827292,55528
600001721218,22881
100000580471,59724
100028049007,25506
600003754199,35953
100025776151,14597
100000068623,23216
100025762505,57458
100028327483,30400
100024491455,15797
600004641972,23205
100000024465,9088
100023615916,46173
600001187662,7533
100026640355,6535
100023615911,3123
100023615912,24223
600002861371,41996
100023379013,26897
100023615918,57397
100023384094,28088
100023752594,24233
100028366184,14954
600000381892,14696
600003117222,28625
100023752598,10603
100000407685,50612
100000372299,35117
100028362525,21897
100022907645,7650
100025653802,54128
100023665528,35766
100028595849,16490
600003373383,28297
100024477444,15796
100023451867,39071
600003425316,52789
600004381043,16574
100029009870,37099
600004306370,42028
600001557423,58488
100028416279,36470
600004853104,20232
100000065590,27735
100024911741,21522
600003038591,13816
600000031680,55992
100028818515,822
100028818512,49579
100023361561,2793
100023616752,17560
100029495045,10744
100023616757,60087
100024965932,10937
600004432485,48806
100023936669,28769
100013259686,52836
600002855370,34751
100023244918,43919
100026387599,47757
600004214856,3031
100027222026,23697
100027222027,48978
100024893584,23333
100000377917,52222
100024893586,4691
100000018063,35107
100029319704,49590
100021858380,41169
100023913568,9477
100023913569,14545
600004249182,55456
100024913426,35526
100023920479,9758
600001335681,57576
100001314756,39035
600001116730,33210
600000252502,17419
600000252503,9008
600000252506,22245
100023038946,27167
600000252505,49289
600000252508,21641
100027189823,24877
100022754389,9135
100000012215,60011
100024405980,40936
100027174091,18602
600001970216,40167
100028789140,48728
100023451242,36056
100023451240,19424
100023527373,25086
100023527374,3413
100023984717,54678
100027539212,32212
100000015606,40217
600001177003,1757
600001177000,47531
100000404330,2462
100000051814,11977
100001150614,46730
600004911304,45794
100028446402,25221
600004911302,11397
600004911303,15390
100023959069,15156
100026338086,40365
600001343334,44104
100026855058,5936
100026855059,24592
100026900707,49859
600001863568,33550
100026855054,6230
100028661077,5683
100023436470,33015
100026855051,25481
100029225788,9310
100022898780,58585
600003772069,54848
100023064043,33660
100024551579,4684
100024701900,724
100025629516,14893
100023617405,9746
100023851129,7059
600004901554,2118
600000518038,44732
100000027888,57968
100000066781,49101
100023362030,42108
100001277439,56668
100023361738,14835
100000027882,12618
100001277432,22337
100023441030,49420
100024052432,21812
100028536221,5074
100023441033,974
100023441034,3714
100028502907,29491
100023441037,45519
100023692682,6479
600002349612,33231
100023889859,24240
600004612650,37775
600001183475,34145
100028083063,54753
600002739408,47259
100023039333,43916
100023889856,2209
100022827520,19401
600002791828,57915
100029274751,30431
100029274750,53320
100029274753,8393
100028921408,31955
600001183470,58753
100026037937,1388
600002791822,56926
600002791825,42315
100028748012,20128
600001650860,25271
100022720219,56692
100028134826,49251
600001873028,15638
100002137031,15423
100023981967,15473
600000639270,16217
100001307137,50319
100028879921,10434
100025406068,48935
100024248759,31253
100024248758,45239
100024248757,40927
100024248755,30316
100024153533,11485
600003124356,23802
100024243896,43395
100000036587,20538
600004091219,44793
600004091218,16267
100024407655,38504
600000004655,44400
100025299431,19139
100025299430,26958
100025299433,47410
100026052481,15832
100023424568,52856
100029558738,20451
100024048970,40320
100024048973,6488
100027415753,24020
100027415755,6544
100027415756,44987
100026257598,39139
100027415758,458
100024048978,21192
100026257595,431
100026257593,45943
600002371127,40171
600003276997,20500
100027743712,55033
100025696438,3464
100027743710,39811
100027705292,13720
600000722903,21331
100024186323,54382
600004648638,25018
100000379155,57658
600003908439,13521
100024895180,7092
100023655335,46178
600000992077,18052
100024696578,18865
100013243680,15723
100027677686,46874
100000000977,23211
100000000976,52503
100024807858,47109
100000000971,24146
100000000970,295
100025820477,1955
100025820475,59528
100025820474,46542
100028799330,24926
600003043104,28623
100028799332,50498
100028799333,6882
100027482273,31005
100024256837,6771
100024256836,7381
100024256831,6770
100024256833,56158
100024256832,18853
600003993007,10226
100024256839,15787
600003277679,37458
100025786941,39769
100025297506,60138
100022819012,2779
100022819013,24770
100024121786,6764
100024121787,48321
100024184846,14856
100024184844,53791
100024577534,53218
600004615963,16274
600001983020,59351
600003513120,39273
100022811227,31200
100000012914,24441
100001304448,3375
600003177794,53958
600003262907,42962
100023598561,5860
100023170635,51636
100001278752,36604
100024045108,36372
600003744062,10798
100028179590,31021
100025763070,16710
100022729890,51958
100000029041,39635
100023002707,41796
600004875187,50296
100023002705,36340
100026228916,16719
100026013808,33086
100026013805,37016
100026013802,19779
600004471327,45786
100027374702,10400
100028791207,43515
100000050473,45121
600000193173,49599
100001149129,56086
600000054887,12198
100025732621,19770
600003898762,36260
600000449664,8124
600000054889,6607
600000054888,59327
600004255190,23198
100024276357,1008
100026083794,38225
100028117935,48102
100013201785,17830
100000582491,7305
100029000115,31653
100026441922,36707
100001287311,29016
100022722848,33340
600002739291,3311
100027224166,52086
600003425818,17156
100000369941,43317
600002755980,60579
100027471827,14324
100023628393,48613
100001284653,320
100022727364,2771
100022727368,18171
100026330084,20069
100023201636,23586
600004244697,39915
600001140711,7223
600000990341,32580
100002564135,16028
100028172219,36752
600003763128,34185
100028117938,12796
100001553711,24758
100028735443,5406
600004659271,2116
100001553714,22349
100001553716,3997
600000172869,1462
100029428357,6010
100024209600,15164
100023361913,36956
100026966251,9826
100026966250,60483
100029463949,6307
100000016048,47003
100024026574,19114
100001329535,16024
100026632518,1977
100023981427,15157
100023526776,59178
100024445313,39436
100022761662,31802
100028981675,11602
600001728721,54821
600001728720,29249
100028981678,3259
100023987744,12708
100023867650,31838
100023867651,52287
100023867652,51996
600003758541,44785
600000386736,5107
100029314231,33516
600004270724,28311
600000019951,29820
100029371122,22551
100026733696,29446
100023446439,19423
600003988536,49969
100023198662,33662
100027645517,787
100013202259,4908
100027645518,3518
100028878896,51141
100013202252,22362
100028370086,47190
100024368201,60119
100000028870,49360
100024449176,44299
100000046195,35981
100000028873,9680
100024368202,3441
100028656661,42252
600001510056,30457
100028440920,39832
100023326879,48293
100013274565,13591
100027259591,7460
100027259592,29465
100027259593,4143
600000022297,11618
100027259595,10973
600004225955,26826
100026442348,56206
600002198874,51526
100000431626,30525
100001327869,40856
100027214650,49237
100027214651,42542
100027214652,47157
600003733478,1201
100027214654,36145
100027214656,57492
100026207721,12425
100027214659,43469
100026207723,25760
100026207722,6524
100028153612,55957
600002362456,44443
100026544728,17013
600001588421,43550
100025805872,28812
100026805536,23375
100026805537,2283
100027104367,52369
600004629068,15062
100026936298,10681
100026936299,16436
100027435363,24315
600000638849,9330
100023185841,57704
100000093487,31452
600004264310,56632
100027435365,25799
100027435364,30090
100027531178,36740
100027173992,51433
100028147753,36751
100028147752,7790
100026974683,2291
600001202929,6629
100027531173,57499
100027531174,9547
600003433905,36254
100027988933,2307
100024420279,44590
100027586353,24890
100001285261,14184
100000497440,50959
100000584130,31777
100026966922,18287
100023361004,16058
100000497444,28041
600004758208,34492
100026860404,9249
100000085677,34504
100000085675,23217
600000065376,6608
100002568937,29334
100024899969,57774
600003838481,51228
100000581568,47307
100000581569,20833
100023913601,15154
100024543641,48024
100024030263,3432
100024030260,13306
100024543642,19129
100001311470,22343
100024539054,32757
600003096077,36247
100000408713,39335
100027673498,31010
600000038610,53907
600001540419,18063
600001540418,9346
100028404529,34996
600003404160,5470
600001002804,26467
600002925777,10213
100023320026,13913
100023320025,29646
600001002808,36811
100028468378,30119
100023859157,4048
100025763826,55899
100029359301,29815
600004484448,52494
100028916355,47208
600000285547,7828
100028916357,8993
100028907353,41335
100001285884,4901
100023392166,22396
100022890431,25067
600002432755,50545
100028181141,10417
100028181142,20411
600001113010,28258
100022927116,32997
100024465233,16692
600003431230,9955
600004629934,18420
600004005467,12264
600000752294,45390
100026734209,54442
100026734208,25174
600000695994,17114
100026734203,7133
100026734200,764
100000495354,8483
600001652327,20764
100001816715,58568
100026993738,37043
600004452864,37481
100028082993,57822
100026823596,2286
100023206693,50660
600003889954,43285
100025645111,30638
100027537810,34664
100027097475,6540
600000971734,44098
600003267048,2690
100001554447,6428
100026376752,23068
100026497321,2274
100001554449,1276
100023848893,2818
100013196806,29023
600003279195,35948
100023704242,41207
100000017588,49987
100022759873,9136
100024567624,47722
100000017585,44483
100029337859,14689
100024748879,9201
100024748878,27860
100013217600,41162
100029337850,21312
600003745073,1202
100002566219,10857
100023478468,52575
100024538243,8894
100024538242,1017
600003745074,47570
600003745075,38063
100025338605,53511
100025696709,35239
600002484260,58499
600000987830,18051
100001554194,3379
100026688208,21242
600003052334,53072
100023105605,43648
600004732395,28981
600003052333,15355
100022884915,57695
100001324742,24165
600000039057,46327
100026886699,26990
100024261886,54389
600001821887,32297
600000461003,24952
100027331592,56224
100001803755,6429
100026524388,5338
100025303413,14278
100025303411,409
600002361230,23483
100026750488,1979
100026104108,58382
100029324836,49284
600001494955,2382
600004170139,3029
100029398780,7200
100029398787,29218
100028453167,46906
600004666615,6078
600001013837,41660
100028173732,28208
100023615711,34856
600004630766,38389
600002961375,31408
600002794504,46673
100023198926,10582
100029090607,17703
100022802160,60379
100028211819,12805
600003719529,41714
600002987281,19605
100029259267,37403
100027950614,38587
600002645514,27072
600002645513,4232
100023669270,1618
100023875117,20630
100023195860,49737
100023195863,6150
100026967641,26677
100023195864,21776
100029266100,45374
100026821264,446
100026821265,29757
100026967648,37633
600003278712,46376
600000756991,59623
600004229927,7579
100024267437,18230
100028053020,36748
100022776984,43638
600002476279,45074
600000389017,28901
600001511114,31387
100023106356,38452
600000784561,22253
600003402131,58769
600002989283,6650
100024416597,34894
100024416598,11206
100023471408,56717
100027480310,36152
100023256495,11458
100023256490,35166
100023256491,39985
100023256492,17256
100023256493,28740
100023018894,16047
100029011137,56868
100029011134,29206
100029011135,24354
600000128724,35622
100029011133,27037
100026104819,4114
100026104818,46545
100026104817,9522
100028167355,34087
100000039495,3359
100024354098,49462
100024031495,4370
100025719393,423
100026391052,47137
100025667835,26966
600004546060,54865
100026315374,42511
100024919587,43418
100022770793,34831
600004318838,6379
100024931819,44605
600002321511,53661
100025282996,48928
600001590578,15008
600000192710,16515
100027286151,16754
100024015029,6486
100025688048,56186
100024084873,13651
100028559302,40109
100023352396,31819
100023352397,21164
600003053852,4835
100027728686,54469
100028439720,23417
100028439721,60205
100028659980,45674
100028590624,33159
100023021366,9446
600000227114,59332
100027380880,18295
100028116107,35581
600001700046,21348
600004647758,53986
600001700048,45729
600001700049,27062
600003378480,50268
100025991905,54433
600000478582,37418
100025991907,53523
100013208513,6436
100027381139,28846
100023390411,16348
100027988195,2910
600002927061,46971
100024070477,7982
100001148251,33316
100001150540,43613
100022988875,8532
100028857493,46305
100028034237,38261
100001148257,40849
100013260973,9709
100023007353,33655
100027326214,12130
600000803195,43542
100025817609,52646
100028785331,33800
100028375254,58991
100027326219,43165
600000162320,47837
100023987561,56744
100028193308,25210
100029404066,17711
100029404067,34426
100029404064,26455
100029404063,16816
100029404060,44087
600004200710,51882
100027524365,32527
100027524363,43732
600002362151,21958
100023851454,54370
600000390923,41962
600002761259,57596
100023360548,33361
600002761254,28930
600001416685,20170
100023021944,22384
100029199109,8999
100026444236,30353
100023571936,16358
600000194450,44408
100029567319,18038
600003742549,49655
100024082325,19738
100023571939,1893
600001180828,38957
100024900419,31872
100028129001,57510
100024346379,49785
100029358916,28238
600001901600,55720
100024696001,14873
600004650536,17784
100028099397,5964
600004650538,9075
600004646084,5484
100024696009,53219
100024187532,55271
100002221262,37214
100023859740,16666
100024262162,59208
100000000872,39928
100026017179,45281
100024250466,26619
100026806417,8629
100024543368,22748
100026806415,2879
600003425687,49067
100024543363,54105
100022826035,35466
100022826033,24771
100026806418,18588
100026806419,16735
100027726047,30379
100027726044,22809
100023348085,23594
100027726048,26407
100023185809,38775
100027796328,3520
100023036477,51318
600000416987,34133
100023988360,13303
100027796323,31014
100027796322,46272
100023476122,46779
100027796326,29162
100023527518,18819
100024212971,8880
600003831793,26215
100023615868,51985
600004037424,43845
600000915242,24088
100000049041,298
100023527517,31829
100023247192,31507
100023404138,17549
100023392448,29652
100023440370,28405
100023392445,24790
100023440372,51980
600003889382,10508
100023440375,10590
100023440377,28090
600004401802,40811
100014121346,50026
100023635194,46482
100023015043,60065
100026038743,1390
100000420661,33308
100026038741,37609
600001212643,21033
100026038747,4713
100022907269,42414
100026038745,27560
100026038744,1391
600001212648,14111
600000277831,30147
100001553515,39038
100023247448,48590
100026640256,2278
600004762171,46098
100023678212,60415
100001283657,26865
100026640258,7130
600001670444,49045
100023247446,23270
600003044125,22893
100000420666,36297
600001376610,60560
600004747208,59399
100025955673,29729
600004380219,35092
600003377565,29263
100024033698,49451
100025955674,36121
100025955675,9226
100023988584,11777
600003261640,46055
100022827345,9720
100024249018,4674
100028790993,2027
100028790992,7508
100028173502,42566
100023860149,33377
100001305220,20842
600004444127,50580
100023987589,20018
100000001284,8189
600003974499,894
100028803952,11596
600001890115,21040
600001890116,55120
100023528776,27482
100024445688,10349
100023987587,49448
100022994608,3095
100024116270,30919
100024218437,43675
100000562514,52227
100027139284,1988
100029215916,53318
100025787932,31890
100024218438,57430
100023479030,40602
600001656337,34448
100025297507,57443
100000566467,21109
600003975541,46382
100028419408,40409
100028907352,53008
100024049005,41837
100027413004,53561
100013275016,53439
600001002668,24089
100023384410,10589
100022825829,17241
100028365761,58433
100029262127,35618
100027139139,52682
100028813533,40118
600002467668,38664
100027139137,24304
100024357841,31549
100028505950,30124
600001569223,10203
100028425937,59581
600002271775,31695
100027214414,43161
100028116322,43486
100022796449,32098
100023379526,12357
100025423963,38535
100023526747,43370
100028805079,52419
100023526745,42751
600003517994,49069
100000407726,46418
600001561759,7228
100023873658,50374
100024383652,25723
100024114404,46190
100028298037,49884
100028049212,30384
100028917256,13428
100028917255,24932
600004395754,55462
100024026017,44581
100028026014,31315
100024444170,43404
600003561384,43279
100026082921,28822
100028026019,42866
100023361244,14834
100023361245,7347
100023361246,14524
100024242956,28781
600004235042,9387
100024354277,52312
100001150460,57673
100023361248,363
100023361249,15132
100024255912,38814
100023621931,2512
600004043635,7875
100000496263,39340
600003762502,29269
100027695337,43175
100022943561,46758
600003651335,28300
100027797024,58698
600001600151,30765
100028168306,57192
100023617308,55837
100000388589,10537
100001277465,47633
600002283986,4825
100028617064,50822
100026735930,58953
100026735931,18587
100025858863,10655
100024703244,7398
100015145144,4326
600004746196,1222
100025433299,43428
100023416156,40298
100022729096,35459
600001588733,27675
100023525803,15134
600001600489,58757
100028579410,24344
600000000021,26152
600000807600,52149
600001903142,15639
100024068160,29679
100024068161,31246
100023416141,4647
100023416142,1887
100023416143,14837
100023416144,29653
100024979880,25744
600003103086,32315
100024285783,49784
100027794750,8354
600001427399,30760
100025451973,17316
100023002295,13902
600003109747,16556
100000560929,51919
100024466875,6783
100023034786,58870
600003948008,24135
100013207933,4004
100024101234,28777
100000011713,29297
100027600750,52096
600001945841,10472
100024733100,59827
100025078586,30042
100025078584,32168
100025078585,29422
100028192174,39822
100023677675,16080
100029130615,3263
100026821693,46859
100028426656,21291
100026896071,1984
600004767990,33902
600004560996,53984
100024354279,48329
100001329909,19386
100024474613,51698
100024430010,14565
100024430013,43402
100023466005,42747
600003901919,52190
600001024090,34729
600003183835,29871
600000063968,3891
600002046760,23167
600002046767,37140
100028935018,35883
600000195441,50218
100022815603,15734
100022815602,22687
100025078052,4395
100027496700,27275
600004307416,5178
600001207493,2989
600001013326,9613
600003118146,32019
100000580949,41146
100002527545,43047
100022977856,23259
100028879889,51142
100002569162,57020
100028998355,56555
600004273386,58254
600003118428,262
600003118424,6651
100028273124,37075
100026606620,59855
600003042464,259
100023631492,47680
100023631491,25408
100013205426,56682
600004921433,56645
100026734326,39154
600004625742,60619
100023414165,9163
600004625740,30820
100025721955,17934
100025721953,12746
100015106774,26567
100015106775,19969
100024544218,35799
100026875427,7139
100015106779,25374
100023282353,15130
100026648861,47765
100022919558,42094
100029372143,21631
100025762389,39767
100029275477,29509
100024450760,50720
100023594513,31521
100000010048,30216
100000017210,5777
100024960227,16113
100024960220,31270
100000414285,49369
600001179714,6020
100002566981,31188
100000042213,33599
100000042214,26848
100023690270,36072
600000801331,46639
100028179528,53876
100025762515,17002
100000027406,11973
100022923306,41793
100000027407,11687
600002161288,13800
600003992781,2700
100025435800,11516
100001150662,44843
100022730977,18173
100025435807,39456
100028111480,47796
100029288235,37704
100023357709,9454
100001285408,58836
100028504598,19844
100028850822,44705
100000107686,54600
100023357703,46162
100000107685,12629
100029128217,10740
600001015584,37125
600001536969,19589
100029015832,22233
100026037969,22458
100025696427,39766
100029015835,25535
100029128211,55382
100023383702,34275
100029128212,59017
100000407689,57661
100028505979,39531
100028505978,38280
100028035853,5962
600002917250,15353
600002917251,7556
100027359398,50462
100023350089,32423
100000079532,30224
100001282184,14790
100024704233,54112
100028872648,11886
100027222545,44349
600004230337,7580
600001393578,31994
100001282188,8217
100023800774,21486
100023800775,31837
100023800776,2207
100027328806,10976
100023800770,4954
100023533063,9166
100023800772,43384
100023800773,21485
600003519906,1511
600004022396,9662
600000981866,4809
600003519903,10220
100023590521,47359
100023423878,44884
100001283581,41756
100024010972,29675
100023256654,13912
100001287299,59738
100028273622,52114
100024351245,60436
100024134641,22731
100024134640,10619
100024134646,36662
600003170785,8746
100022884968,57366
600000837562,19573
100026612350,20680
100000012379,28329
100026255773,29122
100027108683,12774
100000012373,12287
100022729850,25062
100001281988,19051
100028453172,17682
100028136507,30392
100024975566,40944
100023587585,18824
600001859619,241
600004562120,48216
100023256941,56401
100024337776,55279
100000431620,3369
600004882480,2443
100027706035,18615
100023671537,29998
100001553698,42397
100023025272,27166
600000282900,2969
100026618984,18583
600004669532,57642
600002860425,60581
100022729671,45492
100023337216,59171
100023671532,7971
600004522238,12897
100029011424,21306
600002850856,16242
100027743625,59882
100000093119,15402
100028879052,60218
100025303891,21213
100029004487,53617
100025303896,11800
100029004482,7816
100023337217,48295
100023407313,44255
100000496286,31458
600001188082,42294
100000496284,57663
600004679700,42998
100024132690,53487
100026763488,31291
100023016161,51969
100023358082,13263
600004075119,32332
100026763487,14008
100000415658,24747
100000415659,57008
100002570455,5823
100026878950,5345
600002157011,41683
100000415652,39651
100000415653,38105
100023446570,14223
100000415655,29313
100023446572,7045
100000415657,48826
100025869440,19164
600004288954,17176
600003899065,30483
600000725397,58201
600000307342,38634
600003074343,60290
100023337211,51641
600003757134,18708
100026650687,24298
100026650684,41574
100026650685,36137
600003393246,21066
100026650683,29443
100022816392,16328
100026650681,6834
100026650688,45615
100026650689,21860
100026207889,20946
600001530391,29247
600004883228,56644
600004274267,43850
100026544889,27569
600003032829,45750
100026544880,28826
600003032823,23491
100023999805,44906
100023531802,55246
100025322121,52916
100023035168,19698
100026104765,39135
100024853738,55871
100023531804,30295
100000082715,34228
100000368423,44185
100027469115,38888
100027382874,8645
100022814892,33948
100028916834,39204
600001995453,56591
100001311844,16916
600001488104,10465
100022800054,19079
100024086635,58625
100022919948,54339
600002401037,34166
100023858431,41517
100023858438,44903
100027506146,44038
100027506147,18298
600002234330,22580
100028497548,7502
100024834392,22122
100022781721,25064
100000074808,37492
600004241661,43586
100026065202,25157
600000112113,11907
100024543565,21515
100028147124,7478
100000045656,12621
100016182930,11727
100024543569,35797
100003152728,22673
100028025860,20707
100024038193,38489
600003965410,55156
100027654782,32213
100024086181,32747
100023632829,56135
100024301752,20909
100027766666,13080
100003152727,48564
100026221826,57792
100028503909,41323
100028033843,14035
100002565979,38753
100028033840,26121
100027153204,44655
100027796127,1702
100025383802,26355
100000045643,28660
600004241668,53975
100023848915,26920
100029397753,22240
100028481511,46293
100028481512,53303
100024543591,34603
100028185094,57829
100029311084,32568
100029245091,46005
600001957632,23789
100026855038,39486
100023392280,16060
100027654780,52971
600003793150,23190
100001325786,18156
600003099021,38356
600003099020,53363
100000075175,47615
100000075174,28664
600003286513,25590
100029321892,1740
100024296187,47093
100028074495,12481
100028211596,8363
600001720468,57581
100028074493,17989
100000031124,44820
100024189506,51028
100000011054,59099
100026894767,8043
100023560771,18822
100027382122,26399
600003349148,50911
100027382125,16451
600004812513,8776
600004455881,51247
100028286643,41932
600001968496,23478
600002485304,4229
600002485305,13491
100023701620,58614
100025645099,17319
100024497768,12080
600000461903,31373
100028454170,14662
100028454171,58995
100026105178,22460
100001329631,52236
100022801095,21155
100022801094,47663
100013264953,26277
600003660149,275
100023346948,50349
100024780328,54977
100023859476,49440
100028423161,58715
600001004194,54227
100028423162,8673
600003575402,21381
100000065497,12289
100026591487,48675
600004664107,22626
100028519015,6286
100024749589,46205
100028519013,24636
100028519012,48722
100029251613,22238
100028519010,21605
600003935257,32630
100026613747,1677
600001670197,44428
100023847967,11184
100023847968,24237
100024301747,55857
100002067335,50633
100024696545,2543
100026464218,41572
100013197661,52542
100024556754,33405
100023974170,36659
100027654918,32530
600002411060,38972
100023799515,41827
100024184564,29683
100001554255,16312
600001016771,21939
100027328477,2894
100001554259,1275
100029262326,57555
100027328472,781
600003273728,39896
100029505723,56567
100028157196,37071
100024459411,41853
100026153071,51732
600003273727,49646
100028196583,8074
100026893753,18284
100022728899,28714
100026893751,30361
100023215129,12349
100024143789,52886
600002634862,38347
100026827848,6537
600003101793,21061
100025805759,33082
100025805758,5007
100025805757,39130
100023858986,31527
100013215297,54323
100023858985,48897
100023383356,26306
100026526885,27893
100026605396,41887
100023383353,3111
100026605394,46241
100024383415,10926
100024383419,15489
100025304640,9789
100026543224,37027
100023256358,58030
100023959186,54676
100023959187,24243
100024144206,9193
100015145309,58006
100028799307,22532
100023256350,33007
100026824688,57162
100029397749,49912
600003277382,10790
100026373987,42205
600003116047,15357
100028180801,6560
100026612837,36134
100029315820,55987
100027724680,44046
100022903309,47050
100025812772,43999
100027774077,29472
600002153430,11060
100025812776,2564
600001254211,17127
600002731608,6044
100000075069,29595
600004636644,4862
600004636643,10242
100028661406,43510
100027761028,37973
600002231003,8734
100028285906,23729
100024871029,11501
600003495770,44460
100028661408,42253
100024266674,46509
100024712848,30623
100025536293,43430
600004889934,54878
100000015226,31145
100002568709,11143
100027538490,53862
100026442211,23672
100028328382,47186
100025651960,38219
600001959901,10765
100000369530,45131
600002000368,41077
100027380184,2896
100024027056,46500
100000567913,27426
100027796570,45322
100013208494,59428
100025370406,413
100000103090,35430
100023644741,52868
600002457364,25281
100028067901,3233
100026735852,19183
100022776424,34263
100028784393,20727
100026604931,4722
100026604930,7431
100026604933,17015
100024696707,28135
100024142120,7987
100028789511,18950
600001176214,56900
100026527041,11242
100028321820,17061
100000067236,56653
100028389548,43496
100028389549,22832
100028389544,55963
100028409139,22519
100023596094,34286
100028508185,54771
100025322321,59520
100028706431,18946
600001183891,43242
100001820091,23873
100028706436,54199
600004173639,56631
100023589089,10315
100026822672,59547
100028851423,20432
100029266667,24072
100024241440,10920
100024565740,6505
100000026504,11402
600004890480,47910
100000362510,4883
100001317121,45829
100024424851,8284
100022960550,13602
100028123506,53871
100026824760,52949
600003682834,51877
100001553933,41761
100027186647,10125
100014978504,38431
600004039738,15046
100023527897,39404
600004076358,28014
100024341616,1934
100024341617,53495
600001702951,1768
100022803061,4630
600003753546,36861
100024247293,11197
100024761794,37593
600004637688,53696
100028273724,17995
600001918877,56020
100023695469,43664
100029030603,24065
100025710636,3785
100001148591,3659
100024039433,51368
100025710633,27874
100025710630,20937
100028879574,47498
100028811408,50198
100025825618,3788
100027725278,25502
100028174037,40098
600004657691,12283
100028791797,54200
600004657693,17785
600004657692,17182
100028791792,16802
100028788647,47819
100001276853,50967
100023646740,58335
100028334865,41615
100024339176,43966
100027489060,12463
600000392591,49293
100028391309,24912
600004273159,37478
100024516458,21514
100013266479,6721
600000374107,29222
600000374106,21643
600000374109,8698
100026824185,1685
100028391303,31035
100028391302,25520
100024155449,45902
100024213944,30614
100028391306,25833
100025078111,45576
600001404677,18059
600002248213,41080
100028848656,50500
100023596044,8553
600001483829,38030
100000496228,35125
100022730668,14203
100025548505,55892
100027760958,41924
100000088832,31451
100028195764,17057
100014120730,39966
100000088836,5201
100000088837,53122
600004102064,26223
100001150462,55199
100001150463,29321
100026016976,11524
100028366854,15281
100028366853,23113
600002489097,1495
600001711537,51854
100027305597,27267
100024462149,31860
600002454045,11651
100023525636,43933
600001528808,58485
600000759528,19571
100022817572,38144
600002199799,17451
100022730663,55223
100025434665,59521
100024262745,50083
100001284443,42712
100029401618,33187
600001480683,8721
600004610215,33587
100028667854,58170
100025302382,55608
100028090061,32224
100028595357,58165
100022940921,14818
100023617928,9463
100023572733,56722
600004724938,32938
100029273538,20446
100029273539,11611
100024900628,32768
100026038805,22774
100028175780,478
600004639105,21086
100024900623,25739
100024900621,26058
100023033264,44235
100028932574,14683
100025821661,52049
100025821660,15514
100024200158,32140
100000024378,38713
100027259362,24015
600000449786,29522
100000024372,28330
100024200152,22735
100000025049,34218
100000024375,6980
100024809039,43125
100024809038,42170
100028589185,5986
100028589186,43505
100024809033,36687
100024809037,32767
100013213181,38428
600004249579,4262
600001960056,44108
600001481080,16838
100028594668,47489
100023871523,40311
100027138852,21257
100028594662,6877
100001304343,21432
100029399860,58459
600002796059,5147
100000101712,35987
100028173331,11279
100000012170,2
100000012171,52211
100000012172,35689
600001729043,50233
600004444357,15055
100000101719,36588
100023198388,13606
100000012179,21091
600002470193,30782
100027330722,42224
100025324889,53510
600001509253,44749
100000420752,20552
100026890142,17959
100000070012,44181
100022766283,23887
600003044081,14415
100023597872,23605
600000992803,54523
100028167891,21590
100000371587,22931
100000371586,34800
100000371585,40828
100000371584,29600
100000371583,37495
100023681706,34573
100000371581,14772
600001482192,52761
600002712022,4538
100023382120,25396
100029222863,25538
100023384608,33010
100028128976,5378
100027469066,30375
100028848795,30418
100028128973,21589
100024968203,40943
100028128978,49550
100028128979,60196
100024968204,37307
100028761867,60213
600001567976,59948
100000052152,32650
600003763579,14139
600003763578,55153
600004876313,19347
100026822733,38872
100026995459,3208
100026995458,29457
600004627273,9671
100026995455,12122
100026995454,40378
100026995457,6235
600003377799,41406
100026995451,8947
100026995450,38876
100026995453,42220
100026995452,53549
600002305605,50243
100028166909,52708
100000100440,28672
100028117601,10416
100001283919,20261
100022994473,33958
100024810482,57440
600003514073,45087
100023282534,22391
100029030318,39545
100023282532,42428
600000526444,18355
100028398242,22208
600000997798,30449
100023764278,33995
100000576755,33313
600000569804,22250
100022760741,55523
100027212426,39162
100023594376,31520
100023594374,50364
600004463666,19628
600000603112,2368
100023024917,8536
100000088138,44828
100023660837,44898
100020116114,6725
100024156369,43105
100024549852,37588
100023798359,50692
600003972709,41109
100027586413,31613
100002211109,36929
100023364552,60397
100000015335,47914
100000000921,51583
600004021641,9965
600002921909,31407
600003170900,32317
600004021644,33269
600003837619,279
100023550683,38165
100028366073,31329
100022978548,33353
100022730593,36620
100023590212,25402
100025559213,7106
600001985196,24112
100023531953,58606
100023531952,11750
100024461398,54102
100023374724,38158
600000695893,11321
100000082089,53119
100028045977,49544
100029131448,21923
100023842404,58617
100027308934,31917
100027394809,48082
100023810974,50371
100028661369,14673
100028661368,27632
100028661367,17086
600003952751,20514
100001329007,7627
100000046283,56651
100026606490,35837
600003139861,20202
100028103552,58142
100013282766,58004
600004432535,50286
100028427405,48423
100025433285,8602
600003659754,34764
600004584227,56638
100028448842,31037
600003053501,53666
600004193968,10230
100023021572,36629
100026228906,35544
600001596810,9926
100000577081,47306
100028584051,57537
100000062432,57970
100028479561,29799
600001236917,6022
100000579531,43034
600001236918,30757
600003908108,1211
100025295390,734
600003836566,32326
600001183247,10198
100025295396,35529
100000018364,10531
100029084448,11609
100029084449,40734
600003029766,51868
100023799011,49434
100027310451,44032
100022897929,56702
